Filename,Transcription,Slant,StrokeDirection,Curvature,Smoothness,Pressure
processed_w0018_s01_pPHR_r01.jpeg,1962 Liberal diplomatist Prime Minister,-1.6613115003696568,28.85496183206107,0.7103996528036264,2.808233469242817,6.9140625
processed_w0018_s01_pWOZ_r01.jpeg,HelpLearn to editCommunity portalRecent changesUpload file,-2.036264063523393,27.966350865730153,0.7063986024400644,2.8017944857798174,32.92578125
processed_w0018_s02_pLND_r01.jpeg,0 1,-2.3790798234352395,26.840589826367683,0.7081555448396146,2.902712390961615,43.318359375
processed_w0018_s02_pPHR_r01.jpeg,What links here has multiple issues Please help improve it or,-0.9539489132986027,30.276497695852534,0.7174741246909474,3.011677759428252,7.28125
processed_w0018_s02_pWOZ_r01.jpeg,a member of the National Register of Historic Places Registration,-2.9326341199706665,28.050143724049825,0.710199229533537,2.894480317524864,34.9609375
processed_w0018_s03_pLND_r01.jpeg,""" They're got the best of the first ever ever ever ever ever ever ever ever ever ever ever ever",-0.6915040062255607,26.760642121236323,0.7066670681301884,2.94270341620315,46.44921875
processed_w0018_s03_pPHR_r01.jpeg,What links hereRelated changesUpload fileSpecial pagesPermanent linkPage informationCite this pageWikidata item,-1.221590444425369,30.310344827586206,0.697602944785607,2.8157196008072494,7.779296875
processed_w0018_s03_pWOZ_r01.jpeg,The Burden of the American Revolution,-0.5598582446769225,28.261746901124244,0.7118527582657534,2.91217365473164,38.998046875
processed_w0031_s01_pLND_r01.jpeg,1961 02 28 28 October 1961 aged 30,0.18958891390876875,25.81836914924934,0.7068840590470762,2.834968340736607,26.388671875
processed_w0031_s01_pPHR_r01.jpeg,Although returning to his summer they should be the,0.0,28.313713949381988,0.7016278432576464,2.951313860858516,6.478515625
processed_w0031_s01_pWOZ_r01.jpeg,THE NEW YORK OF THE STATES OF WESTOR WESTOR WESTORATION,-0.1155627370362611,29.021001615508887,0.704587851736996,2.9075067974037037,24.423828125
processed_w0031_s02_pLND_r01.jpeg,0 0,0.9577434544790988,28.46811171321384,0.7091298775256898,2.951569207949705,28.720703125
processed_w0031_s02_pPHR_r01.jpeg,1961 North Carolina Senator of the Assembly of America from 1951,0.0,27.880820836621943,0.7126152761917441,3.0341012746807876,4.94921875
processed_w0031_s02_pWOZ_r01.jpeg,a bibliography of the Government of the South African Parliament of Australia,1.191236423638223,25.05671816937219,0.7064171249427049,2.7784876916067454,19.72265625
